,YelpID,Name,Latitude,Longitude,Address,Rating,Reviews,name_lower,FacilityCategory,BusinessName,FullAddress,AddrNum,StreetName,StreetType,PostDir,City,ZipCode,YearOfInspection,InspectionScore,business_lower
90,t6gOJACxHQFveV1-vmEZmg,Spitz,44.98914,-93.25228,"518 E Hennepin Ave, Minneapolis 55414",4.0,182,spitz,RESTAURANT,SPITZ,518 HENNEPIN AVE E,518.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,100,spitz
91,3vL7hXyLlRkz77bvy4_LYA,Jasmine Deli,44.9562932291908,-93.2780600680534,"2532 Nicollet Ave, Minneapolis 55404",4.0,152,jasmine deli,RESTAURANT,JASMINE DELI,2532 NICOLLET AVE,2532.0,NICOLLET,AVE,,Minneapolis,55404.0,2019,94,jasmine deli
92,rQdlDXb1pH2VZl9NDAYr4g,Cafe Ena,44.9194302,-93.2842393,"4601 Grand Ave S, Minneapolis 55419",4.0,246,cafe ena,RESTAURANT,CAFE ENA,4601 GRAND AVE S,4601.0,GRAND,AVE,S,Minneapolis,55419.0,2018,96,cafe ena
93,DkEza4eYThvhfnj_oPBSPw,Gandhi Mahal,44.9479179382324,-93.2327346801758,"3009 27th Ave S, Minneapolis 55406",4.0,330,gandhi mahal,RESTAURANT,GANDHI MAHAL,3009 27TH AVE S,3009.0,27TH,AVE,S,Minneapolis,55406.0,2019,84,gandhi mahal
94,YMZS-m2VrbJ3zW93i6umig,Darbar India Grill,44.948343,-93.2947493,"1221 W Lake St, Minneapolis 55408",4.0,271,darbar india grill,RESTAURANT,DARBAR INDIA GRILL,1221 LAKE ST W #105,1221.0,LAKE,ST,W,Minneapolis,55408.0,2018,94,darbar india grill
95,eAbwnD7c_Uz5sAbhqYYPsQ,Seed Cafe,44.9490399,-93.32128,"3252 W Lake St, Minneapolis 55416",4.5,64,seed cafe,RESTAURANT,SEED CAFE,3252 LAKE ST W #B,3252.0,LAKE,ST,W,Minneapolis,55416.0,2019,96,seed cafe
96,i5wbSA8McFgLV1ERVrOn_Q,Longfellow Grill,44.948722,-93.2061658,"2990 W River Pkwy, Minneapolis 55406",4.0,329,longfellow grill,RESTAURANT,LONGFELLOW GRILL,2990 WEST RIVER PKWY,2990.0,WEST RIVER,PKWY,,Minneapolis,55406.0,2019,94,longfellow grill
97,zIofRYBS1e5rZLXaAEJACQ,Aster Cafe,44.9846149557524,-93.2550563269837,"125 SE Main St, Minneapolis 55414",3.5,350,aster cafe,RESTAURANT,ASTER CAFE,125 MAIN ST SE,125.0,MAIN,ST,SE,Minneapolis,55414.0,2019,96,aster cafe
98,0BAIDmWcSbX4SBPuvP4Iew,Kimchi Tofu House,44.97328,-93.226937,"307 SE Oak St, Minneapolis 55414",4.0,215,kimchi tofu house,RESTAURANT,KIMCHI TOFU HOUSE,307 OAK ST SE,307.0,OAK,ST,SE,Minneapolis,55414.0,2019,100,kimchi tofu house
99,3gvxjCwht6zSvLuf_bU09Q,Fat Lorenzo's,44.9008511,-93.2477544,"5600 Cedar Ave S, Minneapolis 55417",4.0,298,fat lorenzo's,RESTAURANT,FAT LORENZO'S,5600 CEDAR AVE S,5600.0,CEDAR,AVE,S,Minneapolis,55417.0,2019,98,fat lorenzo's
100,p13IKfqqRykrLhIaBBX0Ig,Waffle Bar,44.9527015,-93.2882666,"2758 Lyndale Ave S, Minneapolis 55408",4.0,155,waffle bar,RESTAURANT,WAFFLE BAR,2758 LYNDALE AVE S,2758.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,waffle bar
101,lnBW3PF5l90mpPwYO74h7w,Bryant Lake Bowl,44.9484814938579,-93.2901369077954,"810 W Lake St, Minneapolis 55408",3.5,319,bryant lake bowl,RESTAURANT,BRYANT LAKE BOWL,810 LAKE ST W,810.0,LAKE,ST,W,Minneapolis,55408.0,2019,98,bryant lake bowl
102,5hjJEdnSzF_K25Uy-OWLVQ,Guavas Cuban Cafe,44.9012719,-93.2623526,"5607 Chicago Ave, Minneapolis 55417",4.5,120,guavas cuban cafe,RESTAURANT,GUAVAS CUBAN CAFE,5607 CHICAGO AVE,5607.0,CHICAGO,AVE,,Minneapolis,55417.0,2019,98,guavas cuban cafe
103,okrikJN73br3ZSE3pCnNXw,May Day Cafe,44.93987,-93.25281,"3440 Bloomington Ave, Minneapolis 55407",4.5,135,may day cafe,RESTAURANT,MAY DAY CAFE,3440 BLOOMINGTON AVE,3440.0,BLOOMINGTON,AVE,,Minneapolis,55407.0,2019,92,may day cafe
104,ZG1ZbICdPosZQJoIAsvsug,The Cove,44.98139,-93.23572,"1320 5th St SE, Minneapolis 55414",4.0,137,the cove,RESTAURANT,THE COVE,1320 5TH ST SE,1320.0,5TH,ST,SE,Minneapolis,55414.0,2019,92,the cove
105,VqQ2pFi9gBdOPCYmdn5nvw,The Sonder Shaker,44.9871562,-93.2583503,"130 E Hennepin Ave, Minneapolis 55414",4.0,140,the sonder shaker,RESTAURANT,THE SONDER SHAKER,130 HENNEPIN AVE E,130.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,94,the sonder shaker
106,GwXxeMEQAFbu1HXowumfXg,Broders Cucina Italiana,44.9126091,-93.3090591,"2308 W 50th St, Minneapolis 55410",4.0,156,broders cucina italiana,RESTAURANT,BRODERS CUCINA ITALIANA,2308 50TH ST W,2308.0,50TH,ST,W,Minneapolis,55410.0,2018,96,broders cucina italiana
107,KdNY1162oqdrGmjJoUHyAQ,Republic,44.97319,-93.24692,"221 Cedar Ave S, Minneapolis 55455",3.5,311,republic,RESTAURANT,REPUBLIC,221 CEDAR AVE S,221.0,CEDAR,AVE,S,Minneapolis,55454.0,2018,96,republic
108,_vYb1T999TNxcpAt_R3HFw,Merlins Rest Pub,44.9480623,-93.2202283,"3601 E Lake St, Minneapolis 55406",4.0,195,merlins rest pub,RESTAURANT,MERLINS REST PUB,3601 LAKE ST E,3601.0,LAKE,ST,E,Minneapolis,55406.0,2019,98,merlins rest pub
109,beiLfLG1Y0sAxhXZoqok8A,Zakia Deli,44.99478,-93.22637,"2412 Kennedy St NE, Minneapolis 55413",4.5,118,zakia deli,RESTAURANT,ZAKIA DELI,451 STINSON PKWY #B,451.0,STINSON,PKWY,,Minneapolis,55413.0,2018,96,zakia deli
110,EWDHQTfclTXSbAWcPYN11w,Urban Eatery,44.950165,-93.315056,"2730 W Lake St, Minneapolis 55416",4.0,227,urban eatery,RESTAURANT,URBAN EATERY,2730 LAKE ST W #1ST FL,2730.0,LAKE,ST,W,Minneapolis,55416.0,2018,96,urban eatery
111,P7nJN_14j28o12Q3iEOFfA,Kafe 421,44.9812,-93.23556,"421 14th Ave SE, Minneapolis 55414",4.0,146,kafe 421,RESTAURANT,KAFE 421,421 14TH AVE SE,421.0,14TH,AVE,SE,Minneapolis,55414.0,2019,92,kafe 421
112,_BKkFuSQl6XqYHmLTNmtqg,Mesa Pizza,44.9808327904414,-93.2361996284807,"1323 4th St SE, Minneapolis 55414",4.0,228,mesa pizza,RESTAURANT,MESA PIZZA,1323 4TH ST SE,1323.0,4TH,ST,SE,Minneapolis,55414.0,2018,96,mesa pizza
113,GSbUWfGgxn5SZhqmEEgAFg,Mesa Pizza,44.948530170508,-93.299314011232,"1440 W Lake St, Minneapolis 55408",3.5,122,mesa pizza,RESTAURANT,MESA PIZZA,1323 4TH ST SE,1323.0,4TH,ST,SE,Minneapolis,55414.0,2018,96,mesa pizza
114,FR9ZFGmwrrxCrolxZDy6NQ,Sushi Train,44.971904,-93.276914,"1200 Nicollet Mall, Minneapolis 55403",4.0,207,sushi train,RESTAURANT,SUSHI TRAIN,1200 NICOLLET MALL,1200.0,NICOLLET MALL,,,Minneapolis,55403.0,2019,96,sushi train
115,5aWhORV8Z6f--mPCHKxyEw,Cafe Racer Kitchen,44.95719,-93.22865,"2929 E 25th St, Minneapolis 55406",4.5,122,cafe racer kitchen,RESTAURANT,CAFE RACER KITCHEN,2929 25TH ST E,2929.0,25TH,ST,E,Minneapolis,55406.0,2019,96,cafe racer kitchen
116,nZcVdBxMwTa27uQezSuGTg,Emily's Lebanese Deli,44.995659,-93.261374,"641 University Ave NE, Minneapolis 55413",4.0,203,emily's lebanese deli,WHOLESALE,EMILY'S LEBANESE DELI,641 UNIVERSITY AVE NE,641.0,UNIVERSITY,AVE,NE,Minneapolis,55413.0,2018,100,emily's lebanese deli
117,71c8fd_XWkMQWZptcpJPsQ,Ideal Diner,45.00154,-93.24772,"1314 Central Ave NE, Minneapolis 55413",4.5,128,ideal diner,RESTAURANT,IDEAL DINER,1314 CENTRAL AVE NE,1314.0,CENTRAL,AVE,NE,Minneapolis,55413.0,2018,100,ideal diner
118,2AoJFItzjtGTrWeCBK-Mug,Harriet Brasserie,44.924619428759,-93.313710310022,"2724 W 43rd St, Minneapolis 55410",4.0,169,harriet brasserie,RESTAURANT,HARRIET BRASSERIE,2724 43RD ST W,2724.0,43RD,ST,W,Minneapolis,55410.0,2018,96,harriet brasserie
119,dF9NIaW_s7RWoLyq_zG4Jg,Zumbro Cafe,44.924565,-93.315071,"2803 W 43rd St, Minneapolis 55410",4.0,135,zumbro cafe,RESTAURANT,ZUMBRO CAFE,2803 43RD ST W,2803.0,43RD,ST,W,Minneapolis,55410.0,2018,96,zumbro cafe
120,aOM_FFpMTXGT0TrC9C3P0Q,Cuppa Java,44.97327,-93.30869,"400 Penn Ave S, Minneapolis 55405",4.5,83,cuppa java,RESTAURANT,CUPPA JAVA,400 PENN AVE S,400.0,PENN,AVE,S,Minneapolis,55405.0,2019,92,cuppa java
121,z8lduDUMvrc6dGSLMgEHFg,Berry Sweet Kitchen,44.90504,-93.2233,"5406 34th Ave S, Minneapolis 55417",4.0,158,berry sweet kitchen,RESTAURANT,BERRY SWEET KITCHEN,5406 34TH AVE S,5406.0,34TH,AVE,S,Minneapolis,55417.0,2018,96,berry sweet kitchen
122,AKnYRwq5qFU2oa4ce2P_Bw,Vellee Deli,44.9762567,-93.270768,"109 S 7th St, Minneapolis 55402",4.0,111,vellee deli,RESTAURANT,VELLEE DELI,109 7TH ST S #263,109.0,7TH,ST,S,Minneapolis,55402.0,2018,100,vellee deli
123,hgvL9cJmxb7zb3TQ7YfLyw,Town Hall Tap,44.915754,-93.26303,"4810 Chicago Ave S, Minneapolis 55417",4.0,193,town hall tap,RESTAURANT,TOWN HALL TAP,4810 CHICAGO AVE,4810.0,CHICAGO,AVE,,Minneapolis,55417.0,2019,100,town hall tap
124,v7X2wE24BVwHdGZAjjsbNA,Fuji Ya,44.94865,-93.28728,"600 W Lake St, Minneapolis 55408",3.5,310,fuji ya,RESTAURANT,FUJI YA,600 LAKE ST W,600.0,LAKE,ST,W,Minneapolis,55408.0,2018,98,fuji ya
125,Q6YxgxXAmKzoKMrbL8IosQ,The Wienery,44.96965,-93.24749,"414 Cedar Ave S, Minneapolis 55467",4.0,197,the wienery,RESTAURANT,THE WIENERY,414 CEDAR AVE S,414.0,CEDAR,AVE,S,Minneapolis,55454.0,2019,98,the wienery
126,2JAJ9Rd7gaMFC8MNfgI3jg,Raising Cane's Chicken Fingers,44.9738128,-93.2262807,"825 Washington Ave SE, Minneapolis 55414",4.0,144,raising cane's chicken fingers,RESTAURANT,RAISING CANE'S CHICKEN FINGERS,302 15TH AVE SE,302.0,15TH,AVE,SE,Minneapolis,55414.0,2019,94,raising cane's chicken fingers
127,eZoZc9NTjYg6bo1-wGPg-w,The Mill Northeast,45.007732,-93.247107,"1851 Central Ave NE, Minneapolis 55418",4.0,217,the mill northeast,RESTAURANT,THE MILL NORTHEAST,1851 CENTRAL AVE NE,1851.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,100,the mill northeast
128,OYYF4VOrE_i1lqTIr94Sog,Boiler Room Coffee,44.9644248,-93.2729259,"1830 3rd Ave S, Minneapolis 55404",4.0,117,boiler room coffee,RESTAURANT,BOILER ROOM COFFEE,1830 3RD AVE S,1830.0,3RD,AVE,S,Minneapolis,55403.0,2019,100,boiler room coffee
129,IQpWgpVj6Z4BzvcdATBI_Q,Momo Sushi,45.00734,-93.24697,"1839 Central Ave NE, Minneapolis 55418",4.5,61,momo sushi,RESTAURANT,MOMO SUSHI,1839 CENTRAL AVE NE,1839.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,94,momo sushi
130,VS1dirYgaAY4_KVGRRGGvg,Safari Express,44.9493567,-93.2612816,"920 E Lake St, Minneapolis 55407",4.5,94,safari express,RESTAURANT,SAFARI EXPRESS,920 LAKE ST E #134,920.0,LAKE,ST,E,Minneapolis,55407.0,2019,92,safari express
131,Mopw-koOu2bP9kPIl1v6Sg,Tea House Chinese Restaurant,44.97396,-93.2215,"2425 University Ave SE, Minneapolis 55414",3.5,258,tea house chinese restaurant,RESTAURANT,TEA HOUSE CHINESE RESTAURANT,2425 UNIVERSITY AVE SE,2425.0,UNIVERSITY,AVE,SE,Minneapolis,55414.0,2019,100,tea house chinese restaurant
132,5-Qtz54THCIMfSpZhzABsA,CRISP & GREEN,44.9861519,-93.2743597,"428 N Washington Ave, Minneapolis 55401",4.5,80,crisp & green,RESTAURANT,CRISP & GREEN,428 WASHINGTON AVE N,428.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2019,100,crisp & green
133,zOOTXpQY3kDczVW47Y5ObA,CRISP & GREEN,44.98102,-93.23566,"411 14th Ave SE, Minneapolis 55411",4.0,13,crisp & green,RESTAURANT,CRISP & GREEN,428 WASHINGTON AVE N,428.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2019,100,crisp & green
134,Y_6m9iJZK7EGZorBS9g6hA,Prima Pasta Salads Panini,44.9061499,-93.28761,"5325 Lyndale Ave S, Minneapolis 55419",4.5,95,prima pasta salads panini,RESTAURANT,PRIMA PASTA SALADS PANINI,5325 LYNDALE AVE S,5325.0,LYNDALE,AVE,S,Minneapolis,55419.0,2019,96,prima pasta salads panini
135,b1oHV2wzEAV5cQZ4Egg6tQ,Bep Eatery,44.9783297898153,-93.2687015196045,"100 S 5th St, Minneapolis 55402",4.0,114,bep eatery,RESTAURANT,BEP EATERY,100 5TH ST S #210,100.0,5TH,ST,S,Minneapolis,55402.0,2019,98,bep eatery
136,b1oHV2wzEAV5cQZ4Egg6tQ,Bep Eatery,44.9783297898153,-93.2687015196045,"100 S 5th St, Minneapolis 55402",4.0,114,bep eatery,RESTAURANT,BEP EATERY,800 LASALLE AVE #211,800.0,LASALLE,AVE,,Minneapolis,55402.0,2019,96,bep eatery
137,b1oHV2wzEAV5cQZ4Egg6tQ,Bep Eatery,44.9783297898153,-93.2687015196045,"100 S 5th St, Minneapolis 55402",4.0,114,bep eatery,RESTAURANT,BEP EATERY,733 MARQUETTE AVE #223,733.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,98,bep eatery
138,tysQgeEfHgTgeguvs4-6lg,Bep Eatery,44.9764,-93.27515,"800 Lasalle Ave, Minneapolis 55402",4.0,28,bep eatery,RESTAURANT,BEP EATERY,100 5TH ST S #210,100.0,5TH,ST,S,Minneapolis,55402.0,2019,98,bep eatery
139,tysQgeEfHgTgeguvs4-6lg,Bep Eatery,44.9764,-93.27515,"800 Lasalle Ave, Minneapolis 55402",4.0,28,bep eatery,RESTAURANT,BEP EATERY,800 LASALLE AVE #211,800.0,LASALLE,AVE,,Minneapolis,55402.0,2019,96,bep eatery
140,tysQgeEfHgTgeguvs4-6lg,Bep Eatery,44.9764,-93.27515,"800 Lasalle Ave, Minneapolis 55402",4.0,28,bep eatery,RESTAURANT,BEP EATERY,733 MARQUETTE AVE #223,733.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,98,bep eatery
141,pyiNbsTflnKuuDwXKvi3JA,Pat's Tap,44.939194,-93.2782749,"3510 Nicollet Ave S, Minneapolis 55408",3.5,292,pat's tap,RESTAURANT,PAT'S TAP,3510 NICOLLET AVE,3510.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,96,pat's tap
142,6DQ1aAXo3IdNg3lh1C7pew,Northern Coffeeworks,44.97518,-93.25362,"1027 Washington Ave S, Minneapolis 55415",4.0,105,northern coffeeworks,RESTAURANT,NORTHERN COFFEEWORKS,1027 WASHINGTON AVE S,1027.0,WASHINGTON,AVE,S,Minneapolis,55415.0,2019,94,northern coffeeworks
143,lcE0Kj_G54McAjByfrO2jQ,Origami Uptown,44.9495944043969,-93.2973022227539,"1354 Lagoon Ave, Minneapolis 55408",3.5,180,origami uptown,RESTAURANT,ORIGAMI UPTOWN,1354 LAGOON AVE,1354.0,LAGOON,AVE,,Minneapolis,55408.0,2018,100,origami uptown
144,QxuhZf3VxYsq4zShbgBJ3Q,Fairgrounds Coffee and Tea,44.98575,-93.27117,"116 3rd Ave N, Minneapolis 55401",4.0,114,fairgrounds coffee and tea,RESTAURANT,FAIRGROUNDS COFFEE AND TEA,116 3RD AVE N,116.0,3RD,AVE,N,Minneapolis,55401.0,2018,96,fairgrounds coffee and tea
145,4nz-CBYmVbWEvqnDtP4s_w,Parallel,44.97987,-93.2838,"145 Holden St N, Minneapolis 55405",4.5,57,parallel,RESTAURANT,PARALLEL,145 HOLDEN ST N,145.0,HOLDEN,ST,N,Minneapolis,55405.0,2019,92,parallel
146,HkX_gLK-bZ0A3su05GR2yQ,Taco Taxi,44.9483151733875,-93.25320571661,"1511 E Lake St, Minneapolis 55407",4.0,138,taco taxi,RESTAURANT,TACO TAXI,1511 LAKE ST E,1511.0,LAKE,ST,E,Minneapolis,55407.0,2019,100,taco taxi
147,DPSokyzcN-dbZLA96bV0eA,Naf Naf Grill,44.97687,-93.26759,"200 S 6th St, Minneapolis 55402",4.5,71,naf naf grill,RESTAURANT,NAF NAF GRILL,121 8TH ST S,121.0,8TH,ST,S,Minneapolis,55402.0,2019,100,naf naf grill
148,DPSokyzcN-dbZLA96bV0eA,Naf Naf Grill,44.97687,-93.26759,"200 S 6th St, Minneapolis 55402",4.5,71,naf naf grill,RESTAURANT,NAF NAF GRILL,200 6TH ST S #110,200.0,6TH,ST,S,Minneapolis,55402.0,2019,96,naf naf grill
149,DPSokyzcN-dbZLA96bV0eA,Naf Naf Grill,44.97687,-93.26759,"200 S 6th St, Minneapolis 55402",4.5,71,naf naf grill,RESTAURANT,NAF NAF GRILL,856 WASHINGTON AVE SE,856.0,WASHINGTON,AVE,SE,Minneapolis,55414.0,2019,98,naf naf grill
150,DPSokyzcN-dbZLA96bV0eA,Naf Naf Grill,44.97687,-93.26759,"200 S 6th St, Minneapolis 55402",4.5,71,naf naf grill,RESTAURANT,NAF NAF GRILL,40 7TH ST S #206,40.0,7TH,ST,S,Minneapolis,,2019,96,naf naf grill
151,a978tcYvctKHy-kIAO5X-A,Naf Naf Grill,44.9735178798437,-93.2263078540564,"856 SE Washington Ave, Minneapolis 55414",3.5,35,naf naf grill,RESTAURANT,NAF NAF GRILL,121 8TH ST S,121.0,8TH,ST,S,Minneapolis,55402.0,2019,100,naf naf grill
152,a978tcYvctKHy-kIAO5X-A,Naf Naf Grill,44.9735178798437,-93.2263078540564,"856 SE Washington Ave, Minneapolis 55414",3.5,35,naf naf grill,RESTAURANT,NAF NAF GRILL,200 6TH ST S #110,200.0,6TH,ST,S,Minneapolis,55402.0,2019,96,naf naf grill
153,a978tcYvctKHy-kIAO5X-A,Naf Naf Grill,44.9735178798437,-93.2263078540564,"856 SE Washington Ave, Minneapolis 55414",3.5,35,naf naf grill,RESTAURANT,NAF NAF GRILL,856 WASHINGTON AVE SE,856.0,WASHINGTON,AVE,SE,Minneapolis,55414.0,2019,98,naf naf grill
154,a978tcYvctKHy-kIAO5X-A,Naf Naf Grill,44.9735178798437,-93.2263078540564,"856 SE Washington Ave, Minneapolis 55414",3.5,35,naf naf grill,RESTAURANT,NAF NAF GRILL,40 7TH ST S #206,40.0,7TH,ST,S,Minneapolis,,2019,96,naf naf grill
155,bKFjnfkTtg2a7Tk-_GNQvw,Naf Naf Grill,44.9750484,-93.2713271,"121 S 8th St, Minneapolis 55402",4.5,8,naf naf grill,RESTAURANT,NAF NAF GRILL,121 8TH ST S,121.0,8TH,ST,S,Minneapolis,55402.0,2019,100,naf naf grill
156,bKFjnfkTtg2a7Tk-_GNQvw,Naf Naf Grill,44.9750484,-93.2713271,"121 S 8th St, Minneapolis 55402",4.5,8,naf naf grill,RESTAURANT,NAF NAF GRILL,200 6TH ST S #110,200.0,6TH,ST,S,Minneapolis,55402.0,2019,96,naf naf grill
157,bKFjnfkTtg2a7Tk-_GNQvw,Naf Naf Grill,44.9750484,-93.2713271,"121 S 8th St, Minneapolis 55402",4.5,8,naf naf grill,RESTAURANT,NAF NAF GRILL,856 WASHINGTON AVE SE,856.0,WASHINGTON,AVE,SE,Minneapolis,55414.0,2019,98,naf naf grill
158,bKFjnfkTtg2a7Tk-_GNQvw,Naf Naf Grill,44.9750484,-93.2713271,"121 S 8th St, Minneapolis 55402",4.5,8,naf naf grill,RESTAURANT,NAF NAF GRILL,40 7TH ST S #206,40.0,7TH,ST,S,Minneapolis,,2019,96,naf naf grill
159,hATyVlkAKFKGaO9OKJNNTw,Eli's East Food & Cocktails,44.9912757873535,-93.2475662231445,"815 E Hennepin Ave, Minneapolis 55414",4.0,172,eli's east food & cocktails,RESTAURANT,ELI'S EAST FOOD & COCKTAILS,815 HENNEPIN AVE E,815.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,98,eli's east food & cocktails
160,O1ZV_h_CSbJpW4RLkyuiWQ,HopCat,44.97889,-93.270285,"435 Nicollet Mall, Minneapolis 55401",4.0,182,hopcat,RESTAURANT,HOPCAT,435 NICOLLET MALL,435.0,NICOLLET MALL,,,Minneapolis,55401.0,2019,94,hopcat
161,ZZoFazd6FW85wty6uAhDCQ,La Fresca,44.9163489289451,-93.2846475765109,"4750 Grand Ave S, Minneapolis 55419",4.0,111,la fresca,RESTAURANT,LA FRESCA,4750 GRAND AVE S,4750.0,GRAND,AVE,S,Minneapolis,55419.0,2019,96,la fresca
162,0qqBMtyKuFXR_zB4jO0SLg,Bardo,44.9877529673846,-93.2565437945617,"222 E Hennepin Ave, Minneapolis 55414",4.5,89,bardo,RESTAURANT,BARDO,222 HENNEPIN AVE E,222.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,94,bardo
163,T6g29ne5j7JjgUewL1ZN-w,Burger Jones,44.9487520408032,-93.3198065102753,"3200 W Lake St, Minneapolis 55416",3.5,377,burger jones,RESTAURANT,BURGER JONES,3200 LAKE ST W,3200.0,LAKE,ST,W,Minneapolis,55416.0,2018,96,burger jones
164,MTJgB3lWHn4lPwkUbBPzGQ,My Burger,44.9465243913468,-93.3222203306711,"3100 Excelsior Blvd, Minneapolis 55416",4.0,146,my burger,RESTAURANT,MY BURGER,3100 EXCELSIOR BLVD,3100.0,EXCELSIOR,BLVD,,Minneapolis,55416.0,2019,100,my burger
165,MTJgB3lWHn4lPwkUbBPzGQ,My Burger,44.9465243913468,-93.3222203306711,"3100 Excelsior Blvd, Minneapolis 55416",4.0,146,my burger,FOOD TRUCK,MY BURGER,213 OAK ST SE,213.0,OAK,ST,SE,Minneapolis,55414.0,2019,96,my burger
166,MTJgB3lWHn4lPwkUbBPzGQ,My Burger,44.9465243913468,-93.3222203306711,"3100 Excelsior Blvd, Minneapolis 55416",4.0,146,my burger,RESTAURANT,MY BURGER,601 MARQUETTE AVE #206,601.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,94,my burger
167,UvY-UyrEUjUkunyrNWtzdQ,My Burger,44.974491,-93.226968,"213 SE Oak St, Minneapolis 55414",4.0,60,my burger,RESTAURANT,MY BURGER,3100 EXCELSIOR BLVD,3100.0,EXCELSIOR,BLVD,,Minneapolis,55416.0,2019,100,my burger
168,UvY-UyrEUjUkunyrNWtzdQ,My Burger,44.974491,-93.226968,"213 SE Oak St, Minneapolis 55414",4.0,60,my burger,FOOD TRUCK,MY BURGER,213 OAK ST SE,213.0,OAK,ST,SE,Minneapolis,55414.0,2019,96,my burger
169,UvY-UyrEUjUkunyrNWtzdQ,My Burger,44.974491,-93.226968,"213 SE Oak St, Minneapolis 55414",4.0,60,my burger,RESTAURANT,MY BURGER,601 MARQUETTE AVE #206,601.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,94,my burger
170,HQ779OfRZ_n2yjLBjTvyLg,My Burger,44.883644,-93.286044,"6555 Lyndale Ave S, Richfield 55423",4.5,83,my burger,RESTAURANT,MY BURGER,3100 EXCELSIOR BLVD,3100.0,EXCELSIOR,BLVD,,Minneapolis,55416.0,2019,100,my burger
171,HQ779OfRZ_n2yjLBjTvyLg,My Burger,44.883644,-93.286044,"6555 Lyndale Ave S, Richfield 55423",4.5,83,my burger,FOOD TRUCK,MY BURGER,213 OAK ST SE,213.0,OAK,ST,SE,Minneapolis,55414.0,2019,96,my burger
172,HQ779OfRZ_n2yjLBjTvyLg,My Burger,44.883644,-93.286044,"6555 Lyndale Ave S, Richfield 55423",4.5,83,my burger,RESTAURANT,MY BURGER,601 MARQUETTE AVE #206,601.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,94,my burger
173,CAcpLk94r75eCfB1mu6kUw,My Burger,44.97688301,-93.27002734,"601 Marquette Ave, Minneapolis 55402",3.5,42,my burger,RESTAURANT,MY BURGER,3100 EXCELSIOR BLVD,3100.0,EXCELSIOR,BLVD,,Minneapolis,55416.0,2019,100,my burger
174,CAcpLk94r75eCfB1mu6kUw,My Burger,44.97688301,-93.27002734,"601 Marquette Ave, Minneapolis 55402",3.5,42,my burger,FOOD TRUCK,MY BURGER,213 OAK ST SE,213.0,OAK,ST,SE,Minneapolis,55414.0,2019,96,my burger
175,CAcpLk94r75eCfB1mu6kUw,My Burger,44.97688301,-93.27002734,"601 Marquette Ave, Minneapolis 55402",3.5,42,my burger,RESTAURANT,MY BURGER,601 MARQUETTE AVE #206,601.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,94,my burger
176,5yqRr3ffEzc75nsAorCXHQ,Hammer & Sickle,44.9493906,-93.2961911,"1300 Lagoon Ave, Minneapolis 55113",4.0,165,hammer & sickle,RESTAURANT,HAMMER & SICKLE,1300 LAGOON AVE #150,1300.0,LAGOON,AVE,,Minneapolis,55408.0,2018,100,hammer & sickle
177,89QyJPRawF_UrtN7UvLdzw,Dancing Ganesha,44.97427,-93.27892,"1100 Harmon Pl, Minneapolis 55403",3.5,313,dancing ganesha,RESTAURANT,DANCING GANESHA,1100 HARMON PL,1100.0,HARMON,PL,,Minneapolis,55403.0,2019,92,dancing ganesha
178,s2_85fNl25puWOQhVq4pFQ,Coalition Restaurant,44.91284,-93.32811,"3808 W 50th St, Minneapolis 55410",4.0,135,coalition restaurant,RESTAURANT,COALITION RESTAURANT,3808 50TH ST W,3808.0,50TH,ST,W,Minneapolis,55410.0,2019,100,coalition restaurant
179,N1k9rwt9ATED2ZFE7j_afg,Korea Restaurant,44.97427,-93.22675,"211 Oak St SE, Minneapolis 55414",4.0,163,korea restaurant,RESTAURANT,KOREA RESTAURANT,211 OAK ST SE,211.0,OAK,ST,SE,Minneapolis,55414.0,2019,96,korea restaurant
180,Fg_UQIKzN1qCaOobvZpsRg,Carma Coffee,45.0130399,-93.25951,"520 Lowry Ave NE, Minneapolis 55418",4.5,51,carma coffee,RESTAURANT,CARMA COFFEE,514 LOWRY AVE NE,514.0,LOWRY,AVE,NE,Minneapolis,55418.0,2019,96,carma coffee
181,YU-m4roZJo6srfCQ1XELxw,Sidewalk Kitchen,44.9738136,-93.2263274,"817 Washington Ave SE, Minneapolis 55414",4.0,102,sidewalk kitchen,RESTAURANT,SIDEWALK KITCHEN,817 WASHINGTON AVE SE,817.0,WASHINGTON,AVE,SE,Minneapolis,55414.0,2019,92,sidewalk kitchen
